rebalance_date,symbol,cap_bucket,sector,reason
2023-06-01,EMAMIPAP,small,Forest Materials,no_price
2023-06-01,EMAMIREAL,small,Realty,ranked
2023-06-01,EMBDL,small,Realty,no_shares
2023-06-01,EMIL,small,Consumer Services,ranked
2023-06-01,EMUDHRA,small,Information Technology,ranked
2023-06-01,ENDURANCE,mid,Automobile and Auto Components,ranked
2023-06-01,ENGINERSIN,small,Construction,ranked
2023-06-01,ENIL,small,"Media, Entertainment & Publication",ranked
2023-06-01,EPIGRAL,small,Chemicals,no_shares
2023-06-01,EPL,small,Capital Goods,ranked
2023-06-01,EQUIPPP,small,Information Technology,ranked
2023-06-01,ERIS,small,Healthcare,ranked
2023-06-01,ESABINDIA,small,Capital Goods,ranked
2023-06-01,ESCORTS,mid,Capital Goods,ranked
2023-06-01,ESSARSHPNG,small,Services,ranked
2023-06-01,ESSENTIA,small,Services,ranked
2023-06-01,ESTER,small,Capital Goods,ranked
2023-06-01,ETERNAL,large,Consumer Services,no_shares
2023-06-01,ETHOSLTD,small,Consumer Durables,ranked
2023-06-01,EUROTEXIND,small,Textiles,ranked
2023-06-01,EVEREADY,small,Fast Moving Consumer Goods,ranked
2023-06-01,EVERESTIND,small,Construction Materials,ranked
2023-06-01,EXCELINDUS,small,Chemicals,ranked
2023-06-01,EXIDEIND,small,Automobile and Auto Components,ranked
2023-06-01,EXPLEOSOL,small,Information Technology,ranked
2023-06-01,EXXARO,small,Consumer Durables,ranked
2023-06-01,FACT,mid,Chemicals,ranked
2023-06-01,FAIRCHEMOR,small,Chemicals,ranked
2023-06-01,FAZE3Q,small,Textiles,ranked
2023-06-01,FCL,small,Chemicals,ranked
2023-06-01,FCSSOFT,small,Information Technology,ranked
2023-06-01,FDC,small,Healthcare,ranked
2023-06-01,FIBERWEB,small,Textiles,ranked
2023-06-01,FIEMIND,small,Automobile and Auto Components,ranked
2023-06-01,FILATEX,small,Textiles,ranked
2023-06-01,FINCABLES,small,Capital Goods,ranked
2023-06-01,FINEORG,small,Chemicals,ranked
2023-06-01,FINPIPE,small,Capital Goods,ranked
2023-06-01,FLEXITUFF,small,Textiles,ranked
2023-06-01,FLFL,small,Consumer Services,ranked
2023-06-01,FLUOROCHEM,mid,Chemicals,ranked
2023-06-01,FMGOETZE,small,Automobile and Auto Components,ranked
2023-06-01,FMNL,small,Services,ranked
2023-06-01,FOCUS,small,Consumer Durables,ranked
2023-06-01,FOODSIN,small,Fast Moving Consumer Goods,no_shares
2023-06-01,FORTIS,mid,Healthcare,ranked
2023-06-01,FSL,small,Services,ranked
2023-06-01,GAEL,small,Fast Moving Consumer Goods,ranked
2023-06-01,GAIL,large,"Oil, Gas & Consumable Fuels",ranked
2023-06-01,GALAXYSURF,small,Chemicals,ranked
2023-06-01,GALLANTT,small,Capital Goods,ranked
2023-06-01,GANDHITUBE,small,Capital Goods,ranked
2023-06-01,GANECOS,small,Textiles,ranked
2023-06-01,GANESHBE,small,"Oil, Gas & Consumable Fuels",ranked
2023-06-01,GANESHHOU,small,Realty,no_shares
2023-06-01,GANGAFORGE,small,Capital Goods,ranked
2023-06-01,GANGESSECU,small,Fast Moving Consumer Goods,ranked
2023-06-01,GARFIBRES,small,Textiles,ranked
2023-06-01,GATEWAY,small,Services,ranked
2023-06-01,GAYAHWS,small,Services,ranked
2023-06-01,GAYAPROJ,small,Construction,ranked
2023-06-01,GEECEE,small,Realty,ranked
2023-06-01,GEEKAYWIRE,small,Capital Goods,ranked
2023-06-01,GENESYS,small,Information Technology,ranked
2023-06-01,GENUSPAPER,small,Forest Materials,ranked
2023-06-01,GESHIP,small,Services,ranked
2023-06-01,GFSTEELS,small,Capital Goods,ranked
2023-06-01,GHCL,small,Chemicals,ranked
2023-06-01,GILLANDERS,small,Fast Moving Consumer Goods,ranked
2023-06-01,GILLETTE,small,Fast Moving Consumer Goods,ranked
2023-06-01,GINNIFILA,small,Textiles,ranked
2023-06-01,GLAND,small,Healthcare,ranked
2023-06-01,GLAXO,mid,Healthcare,ranked
2023-06-01,GLENMARK,mid,Healthcare,ranked
2023-06-01,GLOBAL,small,Consumer Services,ranked
2023-06-01,GLOBALVECT,small,Services,ranked
2023-06-01,GLOBUSSPR,small,Fast Moving Consumer Goods,ranked
2023-06-01,GMBREW,small,Fast Moving Consumer Goods,ranked
2023-06-01,GMDCLTD,small,Metals & Mining,ranked
2023-06-01,GMMPFAUDLR,small,Capital Goods,ranked
2023-06-01,GMRAIRPORT,mid,Services,no_shares
2023-06-01,GNA,small,Automobile and Auto Components,ranked
2023-06-01,GNFC,small,Chemicals,ranked
2023-06-01,GOACARBON,small,Metals & Mining,ranked
2023-06-01,GOCLCORP,small,Chemicals,ranked
2023-06-01,GOCOLORS,small,Consumer Services,ranked
2023-06-01,GODFRYPHLP,mid,Fast Moving Consumer Goods,ranked
2023-06-01,GODREJAGRO,small,Fast Moving Consumer Goods,ranked
2023-06-01,GODREJCP,large,Fast Moving Consumer Goods,ranked
2023-06-01,GODREJIND,mid,Diversified,ranked
2023-06-01,GODREJPROP,mid,Realty,ranked
2023-06-01,GOKEX,small,Textiles,ranked
2023-06-01,GOKUL,small,Fast Moving Consumer Goods,ranked
2023-06-01,GOKULAGRO,small,Fast Moving Consumer Goods,ranked
2023-06-01,GOLDENTOBC,small,Realty,ranked
2023-06-01,GOLDIAM,small,Consumer Durables,ranked
2023-06-01,GOLDTECH,small,Information Technology,ranked
2023-06-01,GOODLUCK,small,Capital Goods,ranked
2023-06-01,GOYALALUM,small,Services,ranked
2023-06-01,GPPL,small,Services,ranked
2023-06-01,GPTINFRA,small,Construction,ranked
2023-06-01,GRANULES,small,Healthcare,ranked
2023-06-01,GRAPHITE,small,Capital Goods,ranked
2023-06-01,GRASIM,large,Construction Materials,ranked
2023-06-01,GRAVITA,small,Metals & Mining,ranked
2023-06-01,GREAVESCOT,small,Capital Goods,ranked
2023-06-01,GREENLAM,small,Consumer Durables,ranked
2023-06-01,GREENPANEL,small,Consumer Durables,ranked
2023-06-01,GREENPLY,small,Consumer Durables,ranked
2023-06-01,GRINDWELL,small,Capital Goods,ranked
2023-06-01,GRINFRA,small,Construction,ranked
2023-06-01,GRMOVER,small,Fast Moving Consumer Goods,ranked
2023-06-01,GROBTEA,small,Fast Moving Consumer Goods,ranked
2023-06-01,GRPLTD,small,Capital Goods,ranked
2023-06-01,GRSE,small,Capital Goods,ranked
2023-06-01,GRWRHITECH,small,Capital Goods,ranked
2023-06-01,GSFC,small,Chemicals,ranked
2023-06-01,GSLSU,small,Consumer Durables,ranked
2023-06-01,GSS,small,Information Technology,ranked
2023-06-01,GTECJAINX,small,Consumer Services,no_shares
2023-06-01,GTL,small,Telecommunication,ranked
2023-06-01,GTLINFRA,small,Telecommunication,ranked
2023-06-01,GTPL,small,"Media, Entertainment & Publication",ranked
2023-06-01,GUJALKALI,small,Chemicals,ranked
2023-06-01,GUJAPOLLO,small,Capital Goods,ranked
2023-06-01,GUJENERGY,small,"Oil, Gas & Consumable Fuels",no_fetch
2023-06-01,GUJRAFFIA,small,Capital Goods,no_fetch
2023-06-01,GULFOILLUB,small,"Oil, Gas & Consumable Fuels",ranked
2023-06-01,GULFPETRO,small,"Oil, Gas & Consumable Fuels",ranked
2023-06-01,GULPOLY,small,Fast Moving Consumer Goods,ranked
2023-06-01,GVPTECH,small,Information Technology,no_shares
2023-06-01,GVT&D,mid,Capital Goods,no_shares
2023-06-01,HAL,large,Capital Goods,ranked
2023-06-01,HALEOSLABS,small,Healthcare,no_fetch
2023-06-01,HAPPSTMNDS,small,Information Technology,ranked
2023-06-01,HARDWYN,small,Consumer Durables,ranked
2023-06-01,HARRMALAYA,small,Capital Goods,ranked
2023-06-01,HARSHA,small,Capital Goods,ranked
2023-06-01,HATHWAY,small,"Media, Entertainment & Publication",ranked
2023-06-01,HAVELLS,mid,Consumer Durables,ranked
2023-06-01,HAVISHA,small,Consumer Services,ranked
2023-06-01,HBLENGINE,small,Capital Goods,no_shares
2023-06-01,HCC,small,Construction,ranked
2023-06-01,HCG,small,Healthcare,ranked
2023-06-01,HCL-INSYS,small,Information Technology,ranked
2023-06-01,HCLTECH,large,Information Technology,ranked
2023-06-01,HDIL,small,Realty,ranked
2023-06-01,HEADSUP,small,Textiles,ranked
2023-06-01,HEALTHX,small,Healthcare,no_fetch
2023-06-01,HECPROJECT,small,Construction,ranked
2023-06-01,HEG,small,Capital Goods,ranked
2023-06-01,HEIDELBERG,small,Construction Materials,ranked
2023-06-01,HEMIPROP,small,Services,ranked
2023-06-01,HERANBA,small,Chemicals,ranked
2023-06-01,HERITGFOOD,small,Fast Moving Consumer Goods,ranked
2023-06-01,HEROMOTOCO,large,Automobile and Auto Components,ranked
2023-06-01,HESTERBIO,small,Healthcare,ranked
2023-06-01,HFCL,small,Telecommunication,ranked
2023-06-01,HGINFRA,small,Construction,ranked
2023-06-01,HGM,small,Information Technology,no_shares
2023-06-01,HGS,small,Services,ranked
2023-06-01,HIKAL,small,Healthcare,ranked
2023-06-01,HILTON,small,Capital Goods,ranked
2023-06-01,HIMATSEIDE,small,Textiles,ranked
2023-06-01,HINDALCO,large,Metals & Mining,ranked
2023-06-01,HINDCOMPOS,small,Automobile and Auto Components,ranked
2023-06-01,HINDCON,small,Chemicals,ranked
2023-06-01,HINDCOPPER,small,Metals & Mining,ranked
2023-06-01,HINDOILEXP,small,"Oil, Gas & Consumable Fuels",ranked
2023-06-01,HINDPETRO,mid,"Oil, Gas & Consumable Fuels",ranked
2023-06-01,HINDUNILVR,large,Fast Moving Consumer Goods,ranked
2023-06-01,HINDWAREAP,small,Consumer Durables,ranked
2023-06-01,HINDZINC,large,Metals & Mining,ranked
2023-06-01,HISARMETAL,small,Capital Goods,ranked
2023-06-01,HITECH,small,Capital Goods,ranked
2023-06-01,HITECHCORP,small,Capital Goods,ranked
2023-06-01,HITECHGEAR,small,Automobile and Auto Components,ranked
2023-06-01,HLEGLAS,small,Capital Goods,ranked
2023-06-01,HLVLTD,small,Consumer Services,ranked
2023-06-01,HMT,small,Capital Goods,ranked
2023-06-01,HMVL,small,"Media, Entertainment & Publication",ranked
2023-06-01,HONAUT,small,Capital Goods,ranked
2023-06-01,HPIL,small,Chemicals,ranked
2023-06-01,HSCL,small,Chemicals,ranked
2023-06-01,HTMEDIA,small,"Media, Entertainment & Publication",ranked
2023-06-01,HUBTOWN,small,Realty,ranked
2023-06-01,HUHTAMAKI,small,Capital Goods,ranked
2023-06-01,IBULLSLTD,small,Services,no_shares
2023-06-01,ICDSLTD,small,Services,ranked
2023-06-01,ICEMAKE,small,Capital Goods,ranked
2023-06-01,ICIL,small,Textiles,ranked
2023-06-01,IDEA,mid,Telecommunication,ranked
2023-06-01,IFBAGRO,small,Fast Moving Consumer Goods,ranked
2023-06-01,IFBIND,small,Consumer Durables,ranked
2023-06-01,IFGLEXPOR,small,Capital Goods,ranked
2023-06-01,IGARASHI,small,Automobile and Auto Components,ranked
2023-06-01,IGPL,small,Chemicals,ranked
2023-06-01,IL&FSENGG,small,Construction,ranked
2023-06-01,IMAGICAA,small,Consumer Services,ranked
2023-06-01,IMFA,small,Metals & Mining,ranked
2023-06-01,IMPAL,small,Automobile and Auto Components,ranked
2023-06-01,IMPEXFERRO,small,Metals & Mining,ranked
2023-06-01,INCREDIBLE,small,Capital Goods,ranked
2023-06-01,INDHOTEL,large,Consumer Services,ranked
2023-06-01,INDIACEM,small,Construction Materials,ranked
2023-06-01,INDIAGLYCO,small,Fast Moving Consumer Goods,ranked
2023-06-01,INDIAMART,small,Consumer Services,ranked
2023-06-01,INDIANCARD,small,Textiles,ranked
2023-06-01,INDIANHUME,small,Construction,ranked
2023-06-01,INDIGO,large,Services,ranked
2023-06-01,INDIGOPNTS,small,Consumer Durables,ranked
2023-06-01,INDOAMIN,small,Chemicals,ranked
2023-06-01,INDOBORAX,small,Chemicals,ranked
2023-06-01,INDOCO,small,Healthcare,ranked
2023-06-01,INDORAMA,small,Textiles,ranked
2023-06-01,INDOTECH,small,Capital Goods,ranked
2023-06-01,INDRAMEDCO,small,Healthcare,ranked
2023-06-01,INDSWFTLAB,small,Healthcare,ranked
2023-06-01,INDTERRAIN,small,Textiles,ranked
2023-06-01,INDUSTOWER,mid,Telecommunication,ranked
2023-06-01,INFOBEAN,small,Information Technology,ranked
2023-06-01,INFOMEDIA,small,"Media, Entertainment & Publication",ranked
2023-06-01,INFY,large,Information Technology,ranked
2023-06-01,INGERRAND,small,Capital Goods,ranked
2023-06-01,INOXGREEN,small,Services,ranked
2023-06-01,INOXWIND,small,Capital Goods,ranked
2023-06-01,INSECTICID,small,Chemicals,ranked
2023-06-01,INSPIRISYS,small,Information Technology,ranked
2023-06-01,INTELLECT,small,Information Technology,ranked
2023-06-01,INTENTECH,small,Information Technology,ranked
2023-06-01,INTLCONV,small,Capital Goods,no_shares
2023-06-01,IOC,large,"Oil, Gas & Consumable Fuels",ranked
2023-06-01,IOLCP,small,Healthcare,ranked
2023-06-01,IPCALAB,mid,Healthcare,ranked
2023-06-01,IPL,small,Chemicals,ranked
2023-06-01,IRB,small,Construction,ranked
2023-06-01,IRCON,small,Construction,ranked
2023-06-01,IRCTC,mid,Consumer Services,ranked
2023-06-01,IRIS,small,Information Technology,ranked
2023-06-01,IRISDOREME,small,Textiles,ranked
2023-06-01,ISFT,small,Consumer Services,ranked
2023-06-01,ISGEC,small,Construction,ranked
2023-06-01,ITC,large,Fast Moving Consumer Goods,ranked
2023-06-01,ITDC,small,Consumer Services,ranked
2023-06-01,ITI,small,Telecommunication,ranked
2023-06-01,IVP,small,Chemicals,ranked
2023-06-01,IZMO,small,Information Technology,ranked
2023-06-01,JAGRAN,small,"Media, Entertainment & Publication",ranked
2023-06-01,JAGSNPHARM,small,Healthcare,ranked
2023-06-01,JAIBALAJI,small,Metals & Mining,ranked
2023-06-01,JAICORPLTD,small,Capital Goods,ranked
2023-06-01,JAIPURKURT,small,Textiles,no_shares
2023-06-01,JAMNAAUTO,small,Automobile and Auto Components,ranked
2023-06-01,JASH,small,Capital Goods,ranked
2023-06-01,JAYAGROGN,small,Chemicals,ranked
2023-06-01,JAYBARMARU,small,Automobile and Auto Components,ranked
2023-06-01,JAYNECOIND,small,Capital Goods,ranked
2023-06-01,JAYSREETEA,small,Fast Moving Consumer Goods,ranked
2023-06-01,JBMA,small,Automobile and Auto Components,ranked
